"id","company_id","date","open_price","high_price","low_price","close_price","volume","dtcai"
2646,2,2019-05-30,1279.4000244140625,1288.300048828125,1273.9000244140625,1287.0999755859375,55573,0.053379606
1389,1,2019-05-30,2786.93994140625,2799.0,2776.739990234375,2788.860107421875,3276030000,0.053379606
6986,5,2019-05-31,1.1129908561706543,1.1179429292678833,1.1126564741134644,1.1131147146224976,0,0.046385106
5166,4,2019-05-31,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,25365190957,0.046385106
3904,3,2019-05-31,2.1610000133514404,2.184000015258789,2.13700008392334,2.1419999599456787,0,0.046385106
2647,2,2019-05-31,1287.699951171875,1306.4000244140625,1287.5,1305.800048828125,2814,0.046385106
1390,1,2019-05-31,2766.14990234375,2768.97998046875,2750.52001953125,2752.06005859375,3982670000,0.046385106
6987,5,2019-06-03,1.1173434257507324,1.1211000680923462,1.1162209510803223,1.1174057722091675,0,0.016857509
5169,4,2019-06-03,8741.7470703125,8743.5,8204.185546875,8208.9951171875,22004511436,0.016857509
3905,3,2019-06-03,2.111999988555908,2.130000114440918,2.0810000896453857,2.0810000896453857,0,0.016857509
2648,2,2019-06-03,1307.0,1327.800048828125,1307.0,1322.699951171875,812,0.016857509
1391,1,2019-06-03,2751.530029296875,2763.070068359375,2728.81005859375,2744.449951171875,3952360000,0.016857509
6988,5,2019-06-04,1.1245558261871338,1.1277772188186646,1.1227755546569824,1.124631643295288,0,0.014878283
5170,4,2019-06-04,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,24609731549,0.014878283
3906,3,2019-06-04,2.125999927520752,2.1470000743865967,2.1019999980926514,2.11899995803833,0,0.014878283
2649,2,2019-06-04,1324.300048828125,1328.5999755859375,1320.800048828125,1323.4000244140625,302,0.014878283
1392,1,2019-06-04,2762.639892578125,2804.489990234375,2762.639892578125,2803.27001953125,3814130000,0.014878283
6989,5,2019-06-05,1.1255050897598267,1.130454421043396,1.123987078666687,1.1254037618637085,0,0.028278349
5171,4,2019-06-05,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,21760923463,0.028278349
3907,3,2019-06-05,2.0969998836517334,2.130000114440918,2.0799999237060547,2.122999906539917,0,0.028278349
2650,2,2019-06-05,1328.9000244140625,1343.300048828125,1326.300048828125,1328.300048828125,622,0.028278349
1393,1,2019-06-05,2818.090087890625,2827.280029296875,2800.919921875,2826.14990234375,3570760000,0.028278349
6990,5,2019-06-06,1.122725009918213,1.1307867765426636,1.1223849058151245,1.1229015588760376,0,0.007879627
5172,4,2019-06-06,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,19474611077,0.007879627
3908,3,2019-06-06,2.1050000190734863,2.134999990463257,2.0920000076293945,2.124000072479248,0,0.007879627
2651,2,2019-06-06,1330.800048828125,1338.699951171875,1326.199951171875,1337.5999755859375,161,0.007879627
1394,1,2019-06-06,2828.510009765625,2852.10009765625,2822.449951171875,2843.489990234375,3445140000,0.007879627
6991,5,2019-06-07,1.127548336982727,1.1348161697387695,1.1253150701522827,1.1276500225067139,0,0.0116008045
5173,4,2019-06-07,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,19141423231,0.0116008045
3909,3,2019-06-07,2.1050000190734863,2.1050000190734863,2.052999973297119,2.0840001106262207,0,0.0116008045
2652,2,2019-06-07,1333.0999755859375,1347.699951171875,1329.800048828125,1341.199951171875,240,0.0116008045
1395,1,2019-06-07,2852.8701171875,2884.969970703125,2852.8701171875,2873.340087890625,3244380000,0.0116008045
6992,5,2019-06-10,1.1319003105163574,1.1326953172683716,1.12920343875885,1.1320157051086426,0,0.03283933
5176,4,2019-06-10,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,18689275117,0.03283933
3910,3,2019-06-10,2.134999990463257,2.1470000743865967,2.115000009536743,2.1429998874664307,0,0.03283933
2653,2,2019-06-10,1335.800048828125,1336.5,1324.0999755859375,1324.699951171875,268,0.03283933
1396,1,2019-06-10,2885.830078125,2904.77001953125,2885.510009765625,2886.72998046875,3209890000,0.03283933
6993,5,2019-06-11,1.1318362951278687,1.1332728862762451,1.1304799318313599,1.1318106651306152,0,0.02219245
5177,4,2019-06-11,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,17107279932,0.02219245
3911,3,2019-06-11,2.1710000038146973,2.1740000247955322,2.138000011444092,2.140000104904175,0,0.02219245
2654,2,2019-06-11,1328.4000244140625,1328.4000244140625,1319.0999755859375,1326.4000244140625,201,0.02219245
1397,1,2019-06-11,2903.27001953125,2910.610107421875,2878.530029296875,2885.719970703125,3551000000,0.02219245
6994,5,2019-06-12,1.132939100265503,1.1343011856079102,1.1308507919311523,1.1329518556594849,0,0.026894413
5178,4,2019-06-12,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,19034432883,0.026894413
3912,3,2019-06-12,2.121999979019165,2.1429998874664307,2.109999895095825,2.127000093460083,0,0.026894413
2655,2,2019-06-12,1326.9000244140625,1334.5,1326.9000244140625,1331.9000244140625,139,0.026894413
1398,1,2019-06-12,2882.72998046875,2888.570068359375,2874.679931640625,2879.840087890625,3039870000,0.026894413
6995,5,2019-06-13,1.1293054819107056,1.1305004358291626,1.127116084098816,1.1295605897903442,0,0.026995039
5179,4,2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,18669407147,0.026995039
3913,3,2019-06-13,2.111999988555908,2.119999885559082,2.0820000171661377,2.0910000801086426,0,0.026995039
2656,2,2019-06-13,1331.5999755859375,1341.0999755859375,1331.5999755859375,1339.199951171875,157,0.026995039
1399,1,2019-06-13,2886.239990234375,2895.239990234375,2881.989990234375,2891.639892578125,3100640000,0.026995039
6996,5,2019-06-14,1.1279551982879639,1.1290504932403564,1.1215037107467651,1.1280443668365479,0,0.0057537598
5180,4,2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,19831162906,0.0057537598
3914,3,2019-06-14,2.075000047683716,2.109999895095825,2.075000047683716,2.0929999351501465,0,0.0057537598
2657,2,2019-06-14,1345.4000244140625,1355.4000244140625,1339.300048828125,1340.0999755859375,914,0.0057537598
1400,1,2019-06-14,2886.820068359375,2894.449951171875,2879.6201171875,2886.97998046875,2992810000,0.0057537598
6997,5,2019-06-17,1.121604323387146,1.1246000528335571,1.1205360889434814,1.1217050552368164,0,0.031084644
5183,4,2019-06-17,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,15562951919,0.031084644
3915,3,2019-06-17,2.0940001010894775,2.1029999256134033,2.0789999961853027,2.0859999656677246,0,0.031084644
2658,2,2019-06-17,1339.0,1340.300048828125,1335.0,1338.699951171875,76,0.031084644
1401,1,2019-06-17,2889.75,2897.27001953125,2887.300048828125,2889.669921875,2828400000,0.031084644
6998,5,2019-06-18,1.12271249294281,1.12440025806427,1.1182304620742798,1.1224603652954102,0,0.0072087264
5184,4,2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,15848210536,0.0072087264
3916,3,2019-06-18,2.0350000858306885,2.075000047683716,2.0290000438690186,2.059999942779541,0,0.0072087264
2659,2,2019-06-18,1349.300048828125,1349.300048828125,1341.5999755859375,1346.5999755859375,29,0.0072087264
1402,1,2019-06-18,2906.7099609375,2930.7900390625,2905.43994140625,2917.75,3441540000,0.0072087264
6999,5,2019-06-19,1.1197456121444702,1.1222084760665894,1.1188685894012451,1.1198208332061768,0,0.045512702
5185,4,2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,15546809946,0.045512702
3917,3,2019-06-19,2.0840001106262207,2.0989999771118164,2.0220000743865967,2.0290000438690186,0,0.045512702
2660,2,2019-06-19,1344.0,1344.5999755859375,1344.0,1344.5999755859375,129,0.045512702
1403,1,2019-06-19,2920.550048828125,2931.739990234375,2911.429931640625,2926.4599609375,3300220000,0.045512702
7000,5,2019-06-20,1.1235828399658203,1.1315160989761353,1.1235828399658203,1.1238480806350708,0,0.00827031
5186,4,2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,17846823784,0.00827031
3918,3,2019-06-20,1.99399995803833,2.015000104904175,1.975000023841858,2.000999927520752,0,0.00827031
2661,2,2019-06-20,1381.5,1392.9000244140625,1379.5,1392.9000244140625,76,0.00827031
1404,1,2019-06-20,2949.60009765625,2958.06005859375,2931.5,2954.179931640625,3943060000,0.00827031
7001,5,2019-06-21,1.1293182373046875,1.1333370208740234,1.1283625364303589,1.1295605897903442,0,0.018579464
5187,4,2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,20624008643,0.018579464
3919,3,2019-06-21,2.0260000228881836,2.069999933242798,2.0179998874664307,2.068000078201294,0,0.018579464
2662,2,2019-06-21,1406.0,1406.0,1390.300048828125,1396.199951171875,35,0.018579464
1405,1,2019-06-21,2952.7099609375,2964.14990234375,2946.8701171875,2950.4599609375,5003540000,0.018579464
7002,5,2019-06-24,1.1383039951324463,1.1401208639144897,1.1373846530914307,1.1384724378585815,0,0.0048329574
5190,4,2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,19271652365,0.0048329574
3920,3,2019-06-24,2.0320000648498535,2.0420000553131104,2.0139999389648438,2.0209999084472656,0,0.0048329574
2663,2,2019-06-24,1406.0,1420.5999755859375,1402.0999755859375,1414.300048828125,125,0.0048329574
1406,1,2019-06-24,2951.419921875,2954.919921875,2944.050048828125,2945.35009765625,3136960000,0.0048329574
7003,5,2019-06-25,1.1400169134140015,1.141396164894104,1.1378376483917236,1.140029788017273,0,0.004767071
5191,4,2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,24879684533,0.004767071
3921,3,2019-06-25,2.01200008392334,2.0139999389648438,1.9819999933242798,1.99399995803833,0,0.004767071
2664,2,2019-06-25,1418.0999755859375,1433.300048828125,1414.9000244140625,1414.9000244140625,105,0.004767071
1407,1,2019-06-25,2945.780029296875,2946.52001953125,2916.010009765625,2917.3798828125,3579430000,0.004767071
7004,5,2019-06-26,1.1368545293807983,1.1389521360397339,1.1350866556167603,1.1369967460632324,0,0.06025595
5192,4,2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,45105733173,0.06025595
3922,3,2019-06-26,2.0160000324249268,2.0490000247955322,2.00600004196167,2.0490000247955322,0,0.06025595
2665,2,2019-06-26,1407.199951171875,1413.300048828125,1405.800048828125,1411.5999755859375,1333,0.06025595
1408,1,2019-06-26,2926.070068359375,2932.590087890625,2912.989990234375,2913.780029296875,3511350000,0.06025595
7005,5,2019-06-27,1.1374623775482178,1.1383039951324463,1.1348419189453125,1.1374752521514893,0,0.0011884858
5193,4,2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,39977475223,0.0011884858
3923,3,2019-06-27,2.0399999618530273,2.0450000762939453,2.003999948501587,2.005000114440918,0,0.0011884858
2666,2,2019-06-27,1407.0,1410.800048828125,1399.800048828125,1408.4000244140625,437,0.0011884858
1409,1,2019-06-27,2919.659912109375,2929.300048828125,2918.570068359375,2924.919921875,3162500000,0.0011884858
7006,5,2019-06-28,1.1371389627456665,1.1393414735794067,1.1361312866210938,1.1372941732406616,0,0.010985803
5194,4,2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,35087757766,0.010985803
3924,3,2019-06-28,2.01200008392334,2.0329999923706055,1.9980000257492065,2.0,0,0.010985803
2667,2,2019-06-28,1408.300048828125,1422.0,1408.300048828125,1409.699951171875,356,0.010985803
1410,1,2019-06-28,2932.93994140625,2943.97998046875,2929.050048828125,2941.760009765625,5422650000,0.010985803
7007,5,2019-07-01,1.1363636255264282,1.1367511749267578,1.1305694580078125,1.1364928483963013,0,0.031443536
5197,4,2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,29378589324,0.031443536
3925,3,2019-07-01,2.0260000228881836,2.0480000972747803,2.005000114440918,2.0339999198913574,0,0.031443536
2668,2,2019-07-01,1386.5999755859375,1395.800048828125,1382.800048828125,1385.5999755859375,214,0.031443536
1411,1,2019-07-01,2971.409912109375,2977.929931640625,2952.219970703125,2964.330078125,3524860000,0.031443536
7008,5,2019-07-02,1.1287063360214233,1.1321053504943848,1.1276754140853882,1.1287446022033691,0,0.01531457
5198,4,2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,31015895223,0.01531457
3926,3,2019-07-02,2.0239999294281006,2.0239999294281006,1.9739999771118164,1.9759999513626099,0,0.01531457
2669,2,2019-07-02,1391.0999755859375,1418.4000244140625,1390.800048828125,1404.5999755859375,38,0.01531457
1412,1,2019-07-02,2964.659912109375,2973.2099609375,2955.919921875,2973.010009765625,3224490000,0.01531457
7009,5,2019-07-03,1.1290887594223022,1.1305310726165771,1.127039909362793,1.1293054819107056,0,0.07493887
5199,4,2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,30796494294,0.07493887
3927,3,2019-07-03,1.9550000429153442,1.968999981880188,1.9429999589920044,1.9529999494552612,0,0.07493887
2670,2,2019-07-03,1431.0,1434.0,1413.0999755859375,1417.699951171875,46,0.07493887
1413,1,2019-07-03,2978.080078125,2995.840087890625,2977.9599609375,2995.820068359375,1963570000,0.07493887
7011,5,2019-07-05,1.128604531288147,1.1287955045700073,1.120824933052063,1.128579020500183,0,0.03704957
5201,4,2019-07-05,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,23838480210,0.03704957
3928,3,2019-07-05,1.9700000286102295,2.068000078201294,1.965000033378601,2.0480000972747803,0,0.03704957
2671,2,2019-07-05,1418.300048828125,1418.300048828125,1390.199951171875,1396.699951171875,20,0.03704957
1414,1,2019-07-05,2984.25,2994.030029296875,2967.969970703125,2990.409912109375,2434680000,0.03704957
7012,5,2019-07-08,1.1227880716323853,1.123721718788147,1.1208375692367554,1.1227376461029053,0,0.050563686
5204,4,2019-07-08,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,23482551458,0.050563686
3929,3,2019-07-08,2.0299999713897705,2.0360000133514404,2.013000011444092,2.0339999198913574,0,0.050563686
2672,2,2019-07-08,1395.9000244140625,1397.0,1393.5999755859375,1397.0,14,0.050563686
1415,1,2019-07-08,2979.77001953125,2980.760009765625,2970.090087890625,2975.949951171875,2922360000,0.050563686
7013,5,2019-07-09,1.12147855758667,1.1222084760665894,1.1195324659347534,1.121604323387146,0,0.010627143
5205,4,2019-07-09,12284.326171875,12779.1318359375,12233.26171875,12573.8125,28167921523,0.010627143
3930,3,2019-07-09,2.059999942779541,2.068000078201294,2.0460000038146973,2.053999900817871,0,0.010627143
2673,2,2019-07-09,1394.5,1397.5,1386.199951171875,1397.5,53,0.010627143
1416,1,2019-07-09,2965.52001953125,2981.89990234375,2963.43994140625,2979.6298828125,3033330000,0.010627143
7014,5,2019-07-10,1.1204607486724854,1.1262998580932617,1.1202598810195923,1.120824933052063,0,0.005497973
5206,4,2019-07-10,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,33627574244,0.005497973
3931,3,2019-07-10,2.1010000705718994,2.1050000190734863,2.0409998893737793,2.061000108718872,0,0.005497973
2674,2,2019-07-10,1409.9000244140625,1410.0999755859375,1409.9000244140625,1410.0999755859375,50,0.005497973
1417,1,2019-07-10,2989.300048828125,3002.97998046875,2984.6201171875,2993.070068359375,3157800000,0.005497973
7015,5,2019-07-11,1.1261261701583862,1.1287955045700073,1.1251758337020874,1.125885248184204,0,0.02972752
5207,4,2019-07-11,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,28595327690,0.02972752
3932,3,2019-07-11,2.068000078201294,2.134000062942505,2.058000087738037,2.119999885559082,0,0.02972752
2675,2,2019-07-11,1424.0,1424.0,1404.300048828125,1404.300048828125,6,0.02972752
1418,1,2019-07-11,2999.6201171875,3002.330078125,2988.800048828125,2999.909912109375,3155710000,0.02972752
7016,5,2019-07-12,1.1250239610671997,1.1278001070022583,1.123974323272705,1.1252391338348389,0,0.018812353
5208,4,2019-07-12,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,23534692797,0.018812353
3933,3,2019-07-12,2.121999979019165,2.1480000019073486,2.1050000190734863,2.1059999465942383,0,0.018812353
2676,2,2019-07-12,1405.5999755859375,1410.0999755859375,1405.5999755859375,1409.9000244140625,8,0.018812353
1419,1,2019-07-12,3003.360107421875,3013.919921875,3001.8701171875,3013.77001953125,2984140000,0.018812353
7017,5,2019-07-15,1.1271796226501465,1.1285994052886963,1.1255683898925781,1.1272051334381104,0,0.045874145
5211,4,2019-07-15,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,25384047207,0.045874145
3934,3,2019-07-15,2.11299991607666,2.115000009536743,2.0899999141693115,2.0920000076293945,0,0.045874145
2677,2,2019-07-15,1414.4000244140625,1415.0,1411.4000244140625,1411.4000244140625,25,0.045874145
1420,1,2019-07-15,3017.800048828125,3017.800048828125,3008.77001953125,3014.300048828125,2876100000,0.045874145
7018,5,2019-07-16,1.1260881423950195,1.126633644104004,1.1209003925323486,1.1261768341064453,0,0.0070905597
5212,4,2019-07-16,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,24151199070,0.0070905597
3935,3,2019-07-16,2.0989999771118164,2.1429998874664307,2.0959999561309814,2.121999979019165,0,0.0070905597
2678,2,2019-07-16,1413.5999755859375,1413.699951171875,1405.0,1409.199951171875,13,0.0070905597
1421,1,2019-07-16,3012.1298828125,3015.02001953125,3001.14990234375,3004.0400390625,3297030000,0.0070905597
7019,5,2019-07-17,1.1213276386260986,1.1233429908752441,1.1201093196868896,1.1212271451950073,0,0.05386093
5213,4,2019-07-17,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,24569921549,0.05386093
3936,3,2019-07-17,2.0920000076293945,2.0969998836517334,2.056999921798706,2.061000108718872,0,0.05386093
2679,2,2019-07-17,1404.5999755859375,1421.300048828125,1404.5999755859375,1421.300048828125,6,0.05386093
1422,1,2019-07-17,3005.10009765625,3005.260009765625,2984.25,2984.419921875,3185650000,0.05386093
7020,5,2019-07-18,1.1227755546569824,1.1247328519821167,1.1206239461898804,1.12296462059021,0,0.011086851
5214,4,2019-07-18,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,25187024648,0.011086851
3937,3,2019-07-18,2.059000015258789,2.078000068664551,2.0350000858306885,2.0380001068115234,0,0.011086851
2680,2,2019-07-18,1422.300048828125,1444.199951171875,1419.5,1426.0999755859375,66,0.011086851
1423,1,2019-07-18,2978.8701171875,2998.280029296875,2973.090087890625,2995.110107421875,3369820000,0.011086851
7021,5,2019-07-19,1.1261515617370605,1.1271415948867798,1.1215037107467651,1.1261515617370605,0,0.05216666
5215,4,2019-07-19,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,20727426310,0.05216666
3938,3,2019-07-19,2.046999931335449,2.063999891281128,2.0380001068115234,2.0480000972747803,0,0.05216666
2681,2,2019-07-19,1440.5,1442.0,1425.0999755859375,1425.0999755859375,22,0.05216666
1424,1,2019-07-19,3004.260009765625,3006.02001953125,2975.860107421875,2976.610107421875,3285890000,0.05216666
7022,5,2019-07-22,1.1218056678771973,1.12271249294281,1.1208375692367554,1.1218308210372925,0,0.3039606
5218,4,2019-07-22,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,16334414913,0.3039606
3939,3,2019-07-22,2.049999952316284,2.049999952316284,2.0269999504089355,2.0429999828338623,0,0.3039606
2682,2,2019-07-22,1425.300048828125,1425.300048828125,1424.0,1425.300048828125,1,0.3039606
1425,1,2019-07-22,2981.929931640625,2990.7099609375,2976.64990234375,2985.030029296875,3016200000,0.3039606
7023,5,2019-07-23,1.1204984188079834,1.121076226234436,1.1149640083312988,1.1206114292144775,0,0.48656833
5219,4,2019-07-23,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,17851916995,0.48656833
3940,3,2019-07-23,2.0480000972747803,2.0759999752044678,2.0429999828338623,2.0739998817443848,0,0.48656833
2683,2,2019-07-23,1418.5999755859375,1421.300048828125,1416.300048828125,1420.0999755859375,5,0.48656833
1426,1,2019-07-23,2994.739990234375,3005.89990234375,2988.56005859375,3005.469970703125,3333810000,0.48656833
7024,5,2019-07-24,1.115100622177124,1.1155734062194824,1.1130032539367676,1.1151255369186401,0,0.3114399
5220,4,2019-07-24,9887.73046875,9908.796875,9614.306640625,9811.92578125,17398734322,0.3114399
3941,3,2019-07-24,2.052000045776367,2.059999942779541,2.0380001068115234,2.049999952316284,0,0.3114399
2684,2,2019-07-24,1422.800048828125,1422.800048828125,1422.800048828125,1422.800048828125,20,0.3114399
1427,1,2019-07-24,2998.77001953125,3019.590087890625,2996.820068359375,3019.56005859375,3433220000,0.3114399
7025,5,2019-07-25,1.114230990409851,1.1186933517456055,1.110383152961731,1.1142433881759644,0,0.30581096
5221,4,2019-07-25,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,15821952090,0.30581096
3942,3,2019-07-25,2.0169999599456787,2.0999999046325684,2.01200008392334,2.0739998817443848,0,0.30581096
2685,2,2019-07-25,1413.9000244140625,1413.9000244140625,1413.9000244140625,1413.9000244140625,4,0.30581096
1428,1,2019-07-25,3016.260009765625,3016.31005859375,2997.239990234375,3003.669921875,3657050000,0.30581096
7026,5,2019-07-26,1.1145166158676147,1.1153244972229004,1.1115680932998657,1.1146159172058105,0,0.38555077
5222,4,2019-07-26,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,14495714483,0.38555077
3943,3,2019-07-26,2.069000005722046,2.0999999046325684,2.062999963760376,2.0810000896453857,0,0.38555077
2686,2,2019-07-26,1422.800048828125,1423.0,1418.5,1418.5,5,0.38555077
1429,1,2019-07-26,3013.25,3027.97998046875,3012.590087890625,3025.860107421875,3260170000,0.38555077
7027,5,2019-07-29,1.113089919090271,1.1144545078277588,1.1114444732666016,1.1132138967514038,0,0.36203688
5225,4,2019-07-29,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,13791445323,0.36203688
3944,3,2019-07-29,2.058000087738037,2.066999912261963,2.0480000972747803,2.055000066757202,0,0.36203688
2687,2,2019-07-29,1419.5999755859375,1419.5999755859375,1419.5999755859375,1419.5999755859375,224267,0.36203688
1430,1,2019-07-29,3024.469970703125,3025.610107421875,3014.300048828125,3020.969970703125,3224490000,0.36203688
7028,5,2019-07-30,1.1142184734344482,1.1158099174499512,1.1133253574371338,1.1143054962158203,0,0.35874164
5226,4,2019-07-30,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,13829811132,0.35874164
3945,3,2019-07-30,2.055000066757202,2.075000047683716,2.0409998893737793,2.061000108718872,0,0.35874164
2688,2,2019-07-30,1426.300048828125,1433.9000244140625,1422.0999755859375,1429.699951171875,73874,0.35874164
1431,1,2019-07-30,3007.659912109375,3017.18994140625,3000.93994140625,3013.179931640625,3632770000,0.35874164
