Date,Close,dtc,ai,dtcai,color
2019-03-14,2808.47998046875,0.421564473736659,0.834566876044977,0.351823745897948,orange
2019-03-15,2822.47998046875,0.292242535618752,0.109231454100892,0.0319220771157681,green
2019-03-18,2832.93994140625,0.148455947580218,0.274659800742477,0.0407748809814182,green
2019-03-19,2832.570068359375,0.0971770140283967,0.104787017006452,0.0101828894216299,green
2019-03-20,2824.22998046875,0.224013002789227,0.192855458978307,0.0432021304700253,green
2019-03-21,2854.8798828125,0.204076325024098,0.17166786785213,0.0350333475959853,green
2019-03-22,2800.7099609375,0.108446606710793,0.292870785499945,0.0317608428921936,green
2019-03-25,2798.360107421875,0.129999502506841,0.0940566422190401,0.0122273166959392,green
2019-03-26,2818.4599609375,0.157175962033976,0.297168786415591,0.0467077898913397,green
2019-03-27,2805.3701171875,0.208607769821577,0.299856988727748,0.0625524976839092,green
2019-03-28,2815.43994140625,0.124673934733429,0.119212002594399,0.0148626294308955,green
2019-03-29,2834.39990234375,0.27388462708409,0.191900336506848,0.0525585521014895,green
2019-04-01,2867.18994140625,0.38673956289375,0.77764492457671,0.30074605821734,orange
2019-04-02,2867.239990234375,0.472185340812185,0.659894945957305,0.311592719957088,orange
2019-04-03,2873.39990234375,0.382181337787194,0.947320548610942,0.362048234581429,orange
2019-04-04,2879.389892578125,0.486241574306719,0.948966160836215,0.461426800008804,orange
2019-04-05,2892.739990234375,0.479088565134415,0.984909929976836,0.471859085139239,orange
2019-04-08,2895.77001953125,0.336960421885179,0.900990435774695,0.303598117353152,orange
2019-04-09,2878.199951171875,0.496241497799147,0.932011788627171,0.462502925954809,orange
2019-04-10,2888.2099609375,0.543680864379355,0.718552269117032,0.390663118775295,orange
2019-04-11,2888.320068359375,0.383533770376057,0.81485134538378,0.312523008791044,orange
2019-04-12,2907.409912109375,0.343855385210356,0.926423549847169,0.318555726600644,orange
2019-04-15,2905.580078125,0.301252037210334,0.997927016515076,0.300627546712397,orange
2019-04-16,2907.06005859375,0.405830001247069,0.886950932232944,0.359951297934185,orange
2019-04-17,2900.449951171875,0.415630693069358,0.876227247115356,0.364186938004811,orange
2019-04-18,2905.030029296875,0.702380481968059,0.53410512642524,0.375145016120172,orange
2019-04-22,2907.969970703125,0.930894815617001,0.396114308747686,0.368740756404933,orange
2019-04-23,2933.679931640625,0.850461566763772,0.665569314392276,0.566041121907945,orange
2019-04-24,2927.25,0.922190343675597,0.453345446405927,0.418070793024849,orange
2019-04-25,2926.169921875,0.626987885433521,0.84134312646459,0.527511947786061,orange
2019-04-26,2939.8798828125,0.74672761082894,0.707545771274694,0.528343963336072,orange
2019-04-29,2943.030029296875,0.903371592083115,0.408133620722254,0.368696318734508,orange
2019-04-30,2945.830078125,0.801618670166832,0.414184312235042,0.332017877577818,orange
2019-05-01,2923.72998046875,0.664921283028845,0.694619241292462,0.461867117136707,orange
2019-05-02,2917.52001953125,0.74998490388784,0.767820526054097,0.575853803435793,orange
2019-05-03,2945.639892578125,0.76129994821734,0.417724496658157,0.318013637674969,orange
2019-05-06,2932.469970703125,0.644388472176657,0.88216735820551,0.568458476158167,orange
2019-05-07,2884.050048828125,0.152657450499736,0.180359540542586,0.027533227632535,green
2019-05-08,2879.419921875,0.0101981926387354,0.280013906159907,0.0028556357565435,green
2019-05-09,2870.719970703125,0.123443180786977,0.144270300624602,0.0178091848021943,green
2019-05-10,2881.39990234375,0.0722874245029658,0.155899926679071,0.0112696041798313,green
2019-05-13,2811.8701171875,0.0897802595656609,0.248071094714272,0.022271887274185,green
2019-05-14,2834.409912109375,0.19779583240972,0.10595945241459,0.0209583380920221,green
2019-05-15,2850.9599609375,0.0152564819370062,0.222738722309325,0.003398209293584,green
2019-05-16,2876.320068359375,0.201671514752399,0.147991220923146,0.0298456136936279,green
2019-05-17,2859.530029296875,0.282428487976428,0.110735284002656,0.0312747988265104,green
2019-05-20,2840.22998046875,0.280194896566668,0.227944472372705,0.0638688778594138,green
2019-05-21,2864.360107421875,0.21751978087117,0.255188266783444,0.0555084958716285,green
2019-05-22,2856.27001953125,0.0285844600258037,0.167115851386051,0.0047769163736227,green
2019-05-23,2822.239990234375,0.127614498281762,0.213487424139728,0.0272440905210572,green
2019-05-24,2826.06005859375,0.0267531042728359,0.262100872615496,0.0070120119750836,green
2019-05-28,2802.389892578125,0.0621696684077231,0.10646284494357,0.0066187597678845,green
2019-05-29,2783.02001953125,0.173293856698023,0.201265789032764,0.0348781248028583,green
2019-05-30,2788.860107421875,0.184254388791755,0.289706025466394,0.0533796066515991,green
2019-05-31,2752.06005859375,0.169795596524347,0.273182022468269,0.0463851044647273,green
2019-06-03,2744.449951171875,0.118421133309983,0.14235220370128,0.0168575092914791,green
2019-06-04,2803.27001953125,0.105898892291687,0.140495175260505,0.0148782834324138,green
2019-06-05,2826.14990234375,0.130802037453254,0.216191965037016,0.0282783495078643,green
2019-06-06,2843.489990234375,0.0368503158201521,0.213827938517508,0.0078796270655422,green
2019-06-07,2873.340087890625,0.0415564330790025,0.279157852703401,0.0116008046243469,green
2019-06-10,2886.72998046875,0.172098654504863,0.190816895325398,0.0328393309422963,green
2019-06-11,2885.719970703125,0.175202278951654,0.126667587030539,0.0221924499170575,green
2019-06-12,2879.840087890625,0.227660390624983,0.118133913876665,0.0268944129792195,green
2019-06-13,2891.639892578125,0.161455261782466,0.167198264232906,0.0269950395212977,green
2019-06-14,2886.97998046875,0.0416136367176958,0.138266210594607,0.0057537598580163,green
2019-06-17,2889.669921875,0.182538775142963,0.17029063048608,0.031084643107252,green
2019-06-18,2917.75,0.0336319537006465,0.214341589923963,0.0072087264284456,green
2019-06-19,2926.4599609375,0.161673515988055,0.281509941913353,0.045512702094725,green
2019-06-20,2954.179931640625,0.035042227199139,0.236009831749834,0.0082703101454082,green
2019-06-21,2950.4599609375,0.16466701010104,0.112830521907016,0.0185794646905682,green
2019-06-24,2945.35009765625,0.0319105278131083,0.151453379842166,0.0048329572898426,green
2019-06-25,2917.3798828125,0.0214584750392548,0.222153290271739,0.0047670708341844,green
2019-06-26,2913.780029296875,0.273636542372696,0.220204324835446,0.0602559500634854,green
2019-06-27,2924.919921875,0.0104001191190482,0.114276169487281,0.0011884857751362,green
2019-06-28,2941.760009765625,0.070538604322888,0.155741712823038,0.0109858030573931,green
2019-07-01,2964.330078125,0.148397321056456,0.211887501868224,0.0314435376425892,green
2019-07-02,2973.010009765625,0.121632317656586,0.12590872585772,0.0153145701392622,green
2019-07-03,2995.820068359375,0.275098092036753,0.272407823656335,0.0749388725437421,green
2019-07-05,2990.409912109375,0.250190368039038,0.148085519751902,0.0370495706879805,green
2019-07-08,2975.949951171875,0.245629020709475,0.205853868591636,0.0505636841514205,green
2019-07-09,2979.6298828125,0.0926708900803803,0.114676170062389,0.0106271427506906,green
2019-07-10,2993.070068359375,0.0476794291408162,0.115311220192666,0.0054979731523172,green
2019-07-11,2999.909912109375,0.15341381941399,0.193773414720692,0.0297275196531924,green
2019-07-12,3013.77001953125,0.0713425333678652,0.263690552036806,0.0188123520074766,green
2019-07-15,3014.300048828125,0.265997973997635,0.172460507812677,0.0458741456727755,green
2019-07-16,3004.0400390625,0.0249351463421863,0.284360057693602,0.0070905596524624,green
2019-07-17,2984.419921875,0.193954925576001,0.277698177944165,0.0538609294357516,green
2019-07-18,2995.110107421875,0.0859506914299128,0.128990832445336,0.0110868512367966,green
2019-07-19,2976.610107421875,0.246024477214676,0.21203849614388,0.0521666601631842,green
2019-07-22,2985.030029296875,0.316459845020436,0.960502878184617,0.303960591971987,orange
2019-07-23,3005.469970703125,0.55505650240377,0.876610438474109,0.486568323950074,orange
2019-07-24,3019.56005859375,0.321995935985837,0.967216847312455,0.311439894051644,orange
2019-07-25,3003.669921875,0.310840945428739,0.983818127839204,0.30581095698747,orange
2019-07-26,3025.860107421875,0.473934278758121,0.813511036310756,0.385550766255709,orange
2019-07-29,3020.969970703125,0.493071333542894,0.734248515008666,0.362036894447213,orange
2019-07-30,3013.179931640625,0.39352013977592,0.911622038493713,0.358741632010855,orange
2019-07-31,2980.3798828125,0.452548504733755,0.686305634145039,0.310586588522689,orange
2019-08-01,2953.56005859375,0.304290800194767,0.992585020035019,0.302034490007795,orange
2019-08-02,2932.050048828125,0.394947174570835,0.942287685749653,0.372153859119717,orange
2019-08-05,2844.739990234375,0.492695824074007,0.899813282647853,0.443334246806922,orange
2019-08-06,2881.77001953125,0.330997459157924,0.979099824772776,0.324079554261757,orange
2019-08-07,2883.97998046875,0.3373867404508,0.968675714245505,0.326818341783141,orange
2019-08-08,2938.090087890625,0.650495241407514,0.796696470984301,0.518247263221448,orange
2019-08-09,2918.64990234375,0.732518023209771,0.723353581954668,0.52986953593514,orange
2019-08-12,2882.699951171875,0.979654579143764,0.376531261688491,0.368870574703909,orange
2019-08-13,2926.320068359375,0.698146660158036,0.545897368432326,0.381116424560089,orange
2019-08-14,2840.60009765625,0.961750553360641,0.349884884938373,0.336501981702004,orange
2019-08-15,2847.60009765625,0.629288670958197,0.76919195693288,0.484043784290027,orange
2019-08-16,2888.679931640625,0.726269587485001,0.424777819356596,0.308503211636893,orange
2019-08-19,2923.64990234375,0.859844501667044,0.380976983750073,0.327580964739195,orange
2019-08-20,2900.510009765625,0.602948108578848,0.601902984820727,0.36291626624562,orange
2019-08-21,2924.429931640625,0.774404453979804,0.671021619949593,0.519642131205708,orange
2019-08-22,2922.949951171875,0.667157465638065,0.932440250059271,0.622084474088467,red
2019-08-23,2847.110107421875,0.690592345678716,0.461931810283709,0.319006572407443,orange
2019-08-26,2878.3798828125,0.643861532468312,0.885324290877683,0.570026254655927,orange
2019-08-27,2869.159912109375,0.91107244475734,0.488704907196771,0.445245574564671,orange
2019-08-28,2887.93994140625,0.698114143151536,0.679447186180937,0.474331690197427,orange
2019-08-29,2924.580078125,0.946342892253107,0.51051512608258,0.483122360955948,orange
2019-08-30,2926.4599609375,0.911039818765052,0.408381459171599,0.372051770550701,orange
2019-09-03,2906.27001953125,0.828143141904401,0.489054394607251,0.405007042912204,orange
2019-09-04,2937.780029296875,0.629024958699272,0.936587536793951,0.589136936650068,orange
2019-09-05,2976.0,0.719510884553826,0.640732661205303,0.461014123826355,orange
2019-09-06,2978.7099609375,0.963033253754123,0.385424366700534,0.371176481939738,orange
2019-09-09,2978.429931640625,0.599389264286719,0.926244977981096,0.555181295901357,orange
2019-09-10,2979.389892578125,0.34135841855156,0.958552383629554,0.327209925774613,orange
2019-09-11,3000.929931640625,0.364800108673953,0.899736824053465,0.328224091192662,orange
2019-09-12,3009.570068359375,0.38149622910726,0.871797652029969,0.332587516793997,orange
2019-09-13,3007.389892578125,0.302891284730707,0.992222722825449,0.3005356152556,orange
2019-09-16,2997.9599609375,0.3091669683085,0.98991907203077,0.306050278370517,orange
2019-09-17,3005.699951171875,0.525644845988789,0.676170670280378,0.355425627841665,orange
2019-09-18,3006.72998046875,0.528751421199907,0.931848517471509,0.492716227956086,orange
2019-09-19,3006.7900390625,0.502437849291754,0.702117125539178,0.352770218506813,orange
2019-09-20,2992.070068359375,0.562707185324282,0.992183682596955,0.558308887358813,orange
2019-09-23,2991.780029296875,0.612323697657219,0.828009257529572,0.507009690264916,orange
2019-09-24,2966.60009765625,0.617450458067441,0.746771358101141,0.461094317131195,orange
2019-09-25,2984.8701171875,0.733417550700042,0.614075817707584,0.450373982167222,orange
2019-09-26,2977.6201171875,0.653474565957664,0.713280637819513,0.466110755205112,orange
2019-09-27,2961.7900390625,0.770699130027178,0.546876601552408,0.42147732104866,orange
2019-09-30,2976.739990234375,0.881486660879093,0.47633033071503,0.419878832697426,orange
2019-10-01,2940.25,0.858005696962838,0.379894142321238,0.325951338354433,orange
2019-10-02,2887.610107421875,0.884681919992568,0.421976415147273,0.373314905144071,orange
2019-10-03,2910.6298828125,0.92306802755007,0.504588149698847,0.465769188067654,orange
2019-10-04,2952.010009765625,0.710011557297993,0.725625956417933,0.515202815332142,orange
2019-10-07,2938.7900390625,0.635864114227433,0.720895743058985,0.458391733110528,orange
2019-10-08,2893.06005859375,0.882503667576036,0.542852630160852,0.479069437070249,orange
2019-10-09,2919.39990234375,0.877908289662027,0.595371708104947,0.522681757975574,orange
2019-10-10,2938.1298828125,0.957956455126213,0.500208983536804,0.479178424691203,orange
2019-10-11,2970.27001953125,0.64794856800594,0.635973508315531,0.412078124002762,orange
2019-10-14,2966.14990234375,0.792398805269595,0.626656992020063,0.496562251790536,orange
2019-10-15,2995.679931640625,0.742995191717483,0.610205777020583,0.453379958284524,orange
2019-10-16,2989.68994140625,0.626627681927629,0.910414749016886,0.570491083769176,orange
2019-10-17,2997.949951171875,0.65624031397404,0.82816058090871,0.543472359636455,orange
2019-10-18,2986.199951171875,0.665083099092554,0.998973162984506,0.664400167148026,red
2019-10-21,3006.719970703125,0.846323893913442,0.395849294209414,0.335016716078199,orange
2019-10-22,2995.989990234375,0.687781079562171,0.67981123663219,0.467561306229382,orange
2019-10-23,3004.52001953125,0.926665438289869,0.44658100671213,0.413831184316827,orange
2019-10-24,3010.2900390625,0.829060589366875,0.407000236526632,0.337427855967227,orange
2019-10-25,3022.550048828125,0.771492839573003,0.627110331183809,0.483811130130563,orange
2019-10-28,3039.419921875,0.663893451319567,0.697526370458339,0.463083189469997,orange
2019-10-29,3036.889892578125,0.644568414206774,0.511562577194055,0.329737079149503,orange
2019-10-30,3046.77001953125,0.879556990288454,0.677803824255696,0.596167091668344,orange
2019-10-31,3037.56005859375,0.780658466784774,0.659512150319461,0.514853744094319,orange
2019-11-01,3066.909912109375,0.812134410882781,0.471817533834238,0.383179254884635,orange
2019-11-04,3078.27001953125,0.594210089913107,0.68828914532561,0.408988354930147,orange
2019-11-05,3074.6201171875,0.463332306533317,0.782608779077144,0.362607930723036,orange
2019-11-06,3076.780029296875,0.448775069067972,0.974988201421328,0.437550397433314,orange
2019-11-07,3085.179931640625,0.339480771418341,0.937326371084744,0.318204279526603,orange
2019-11-08,3093.080078125,0.475385407616429,0.89158093620931,0.4238445667829,orange
2019-11-11,3087.010009765625,0.543669012549796,0.644621158783017,0.350460548864268,orange
2019-11-12,3091.840087890625,0.388047824161044,0.960017200330039,0.372532585745249,orange
2019-11-13,3094.0400390625,0.546140005269199,0.809559710281584,0.442132944438916,orange
2019-11-14,3096.6298828125,0.367167947423933,0.860422782472161,0.315919666957093,orange
2019-11-15,3120.4599609375,0.322551753753777,0.995600531308094,0.321132697411618,orange
2019-11-18,3122.030029296875,0.470962615605658,0.80165986582023,0.377551827232776,orange
2019-11-19,3120.179931640625,0.525612676361351,0.70877560001622,0.372541440064148,orange
2019-11-20,3108.4599609375,0.444949227193643,0.859699736846718,0.382522733528525,orange
2019-11-21,3103.5400390625,0.504028074729982,0.750678321845526,0.378362949301334,orange
2019-11-22,3110.2900390625,0.559883774799178,0.735612884542814,0.411857718588742,orange
2019-11-25,3133.639892578125,0.499819595920251,0.95590622605046,0.477780663642193,orange
2019-11-26,3140.52001953125,0.363390266615322,0.965281148129614,0.350773773777565,orange
2019-11-27,3153.6298828125,0.504767955134599,0.689216454844282,0.347894380556866,orange
2019-11-29,3140.97998046875,0.47999804616073,0.812484736712966,0.389991086157639,orange
2019-12-02,3113.8701171875,0.344220733128317,0.926981787351409,0.3190863504387,orange
2019-12-03,3093.199951171875,0.718929219245605,0.997706302147585,0.717280212839383,red
2019-12-04,3112.760009765625,0.708659102138369,0.87843139660673,0.622508404809478,red
2019-12-05,3117.429931640625,0.735488783678568,0.834951508160143,0.614097469167289,red
2019-12-06,3145.909912109375,0.82741629625005,0.949638648092964,0.785746492980985,red
2019-12-09,3135.9599609375,0.78920230411686,0.997327334812542,0.787093030592785,red
2019-12-10,3132.52001953125,0.799499140961976,0.875756463394222,0.700166540175578,red
2019-12-11,3141.6298828125,0.839155647270522,0.899311328741594,0.754662180167865,red
2019-12-12,3168.570068359375,0.647666906330135,0.93870477778628,0.607968019386157,red
2019-12-13,3168.800048828125,0.840251125676379,0.964129577576683,0.8101109628567,red
2019-12-16,3191.449951171875,0.621414937769767,0.99794283768901,0.620136586380301,red
2019-12-17,3192.52001953125,0.955979966524309,0.841638404944906,0.804589454184804,red
2019-12-18,3191.139892578125,0.868488493893005,0.89449589410482,0.776859391864572,red
2019-12-19,3205.3701171875,0.930887501484645,0.891493803166623,0.829880439018822,red
2019-12-20,3221.219970703125,0.905761174420928,0.91656548206499,0.83018942746887,red
2019-12-23,3224.010009765625,0.877393619434794,0.888597898332161,0.779650126239806,red
2019-12-24,3223.3798828125,0.698714487860863,0.869962786389384,0.607855602750067,red
2019-12-26,3239.909912109375,0.631192889320707,0.952254630052816,0.601056351312058,red
2019-12-27,3240.02001953125,0.7524016529791,0.951623035948627,0.716002745260736,red
2019-12-30,3221.2900390625,0.879505093305455,0.832461724864179,0.73215432699989,red
2019-12-31,3230.780029296875,0.811721132354927,0.740605205699458,0.601164896198318,red
2020-01-02,3257.85009765625,0.522234709271344,0.627106043183555,0.327496542144267,orange
2020-01-03,3234.85009765625,0.434963440041352,0.832120398333421,0.361941950987685,orange
2020-01-06,3246.280029296875,0.530802693228372,0.708678029268424,0.376168206567455,orange
2020-01-07,3237.179931640625,0.521294794047009,0.896073293952554,0.467118343222022,orange
2020-01-08,3253.050048828125,0.374616300601438,0.880822829593341,0.329970589907548,orange
2020-01-09,3274.699951171875,0.375320713254146,0.928223743689454,0.348381597540959,orange
2020-01-10,3265.35009765625,0.492679554718703,0.848094785886787,0.417838961469956,orange
2020-01-13,3288.1298828125,0.531254166440685,0.81947005427267,0.43534688060573,orange
2020-01-14,3283.14990234375,0.474460926351104,0.743437683310411,0.352732131907776,orange
2020-01-15,3289.2900390625,0.541433647784744,0.767744209437208,0.415682547881202,orange
2020-01-16,3316.81005859375,0.316538300752745,0.948509896007517,0.300239710729382,orange
2020-01-17,3329.6201171875,0.650161859533887,0.945915731388987,0.614998330882221,red
2020-01-21,3320.7900390625,0.876291017556833,0.987546524704773,0.86537814901826,red
2020-01-22,3321.75,0.825010926456046,0.960750144588384,0.792629366879643,red
2020-01-23,3325.5400390625,0.922893568017299,0.723467228736038,0.667683252071789,red
2020-01-24,3295.469970703125,0.687417094013223,0.919569215967941,0.6321275981847,red
2020-01-27,3243.6298828125,0.94694711612969,0.906349288193214,0.858264844660762,red
2020-01-28,3276.239990234375,0.830573022404648,0.827108202499682,0.686973759605837,red
2020-01-29,3273.39990234375,0.976290013897213,0.959861031977459,0.937102740248666,red
2020-01-30,3283.659912109375,0.78512652078335,0.917037371013834,0.719990360532402,red
2020-01-31,3225.52001953125,0.743773708763012,0.90835583531867,0.675611188511491,red
2020-02-03,3248.919921875,0.8098276934562,0.979354073478556,0.793108050402073,red
2020-02-04,3297.590087890625,0.768044931996325,0.952275220583982,0.73139015703521,red
2020-02-05,3334.68994140625,0.723793109715378,0.927114413950853,0.671039024735439,red
2020-02-06,3345.780029296875,0.673144720241349,0.917379772066167,0.617529350022552,red
2020-02-07,3327.7099609375,0.620885274961164,0.989028176849674,0.614073031527649,red
2020-02-10,3352.090087890625,0.952075239411465,0.811230463208676,0.772352437477274,red
2020-02-11,3357.75,0.734400073851563,0.970031409314852,0.712391138639163,red
2020-02-12,3379.449951171875,0.898774939328251,0.944102532686661,0.848535696535103,red
2020-02-13,3373.93994140625,0.8424253418998,0.986289001862812,0.830874849606292,red
2020-02-14,3380.159912109375,0.841654194548269,0.724910648599813,0.610124088066739,red
2020-02-18,3370.2900390625,0.804972031999844,0.944928493231823,0.760641009291372,red
2020-02-19,3386.14990234375,0.973882751014536,0.749366813685917,0.729795414031438,red
2020-02-20,3373.22998046875,0.757947837789261,0.987198448003837,0.748244929133423,red
2020-02-21,3337.75,0.731016920926592,0.84811245582126,0.619984556053948,red
2020-02-24,3225.889892578125,0.694605118068707,0.934531461553811,0.649130336191506,red
2020-02-25,3128.2099609375,0.630374113028131,0.965047275241148,0.608340820160354,red
2020-02-26,3116.389892578125,0.761090678645189,0.800465913703464,0.609227145492911,red
2020-02-27,2978.760009765625,0.963027085426558,0.804105189582882,0.774375077100372,red
2020-02-28,2954.219970703125,0.774327285979598,0.849108485978229,0.657487869449767,red
2020-03-02,3090.22998046875,0.816755716362642,0.922620811862494,0.753555822123834,red
2020-03-03,3003.3701171875,0.603150309702516,0.997393340571922,0.601578102261182,red
2020-03-04,3130.1201171875,0.857212182184755,0.850449062840934,0.729015296994857,red
2020-03-05,3023.93994140625,0.022450263076897,0.163743142743449,0.0036760766316283,green
2020-03-06,2972.3701171875,0.215760146790246,0.13439050503411,0.028996115093375,green
2020-03-09,2746.56005859375,0.0829894151728294,0.120454943634358,0.0099964853268915,green
2020-03-10,2882.22998046875,0.0986100137600632,0.279466142160521,0.0275581601239208,green
2020-03-11,2741.3798828125,0.255326604778108,0.0998175434692997,0.0254860744713075,green
2020-03-12,2480.639892578125,0.0749352272921608,0.185843995737175,0.0139262620614486,green
2020-03-13,2711.02001953125,0.0835554485327166,0.243070548751327,0.0203098687260107,green
2020-03-16,2386.1298828125,0.254011847534993,0.222628025013369,0.0565501559467125,green
2020-03-17,2529.18994140625,0.122353486468282,0.127194709628746,0.0155627161833979,green
2020-03-18,2398.10009765625,0.0642763921949986,0.129974414492935,0.0083542864412632,green
2020-03-19,2409.389892578125,0.185106450012285,0.270085927412242,0.0499946472215559,green
2020-03-20,2304.919921875,0.173121552912982,0.189823512922071,0.0328625413364664,green
2020-03-23,2237.39990234375,0.264089182407247,0.200731113685953,0.0530109156970194,green
2020-03-24,2447.330078125,0.0484970792243485,0.255070836716843,0.0123701905760776,green
2020-03-25,2475.56005859375,0.11590245640847,0.119450990006394,0.0138446631621646,green
2020-03-26,2630.070068359375,0.144148505754964,0.144726072676697,0.0208620471201301,green
2020-03-27,2541.469970703125,0.120859310666808,0.114009011767425,0.0137790505720149,green
2020-03-30,2626.64990234375,0.237860107881068,0.287985236513616,0.0685001994252836,green
2020-03-31,2584.590087890625,0.282803471038325,0.272233488705533,0.0769885755387975,green
2020-04-01,2470.5,0.272844528027975,0.211627619108694,0.0577414378533958,green
2020-04-02,2526.89990234375,0.278218149571904,0.20988602785729,0.0583941022914523,green
2020-04-03,2488.64990234375,0.25922867857674,0.144501940149703,0.0374590469967826,green
2020-04-06,2663.679931640625,0.188577473914925,0.242406563685655,0.0457124174402383,green
2020-04-07,2659.409912109375,0.0272720287842719,0.116103636740017,0.0031663817231324,green
2020-04-08,2749.97998046875,0.277927552985224,0.121720496270116,0.0338294796765006,green
2020-04-09,2789.820068359375,0.81355120657087,0.938446732341987,0.763474471399314,red
2020-04-13,2761.6298828125,0.080152617266018,0.280503696296332,0.0224831054109432,green
2020-04-14,2846.06005859375,0.15310545637005,0.159300298734206,0.024389744937586,green
2020-04-15,2783.360107421875,0.0188294945200696,0.233279941647816,0.0043925433828996,green
2020-04-16,2799.550048828125,0.0737169420455379,0.156320972603825,0.0115235040779383,green
2020-04-17,2874.56005859375,0.921949580093561,0.419044059232519,0.386337494450122,orange
2020-04-20,2823.159912109375,0.650271860965524,0.534689588920803,0.347693594026422,orange
2020-04-21,2736.56005859375,0.870443618079527,0.36904138601375,0.321229719262892,orange
2020-04-22,2799.31005859375,0.963474525089232,0.336285812026715,0.324002813036686,orange
2020-04-23,2797.800048828125,0.899119114629975,0.58598447308182,0.526869840624238,orange
2020-04-24,2836.739990234375,0.846335566616365,0.689908335004761,0.583893961619607,orange
2020-04-27,2878.47998046875,0.64249279113149,0.662847205362258,0.425874551066905,orange
2020-04-28,2863.389892578125,0.794335322645725,0.545763727589858,0.433519406643424,orange
2020-04-29,2939.510009765625,0.184122206042518,0.0949917252231196,0.0174900860038655,green
